8248  
10981  
18510  
18851  
12106  
9867  
13242  
8091  
14003  
6924  
12243  
8147  
12317  
13901  
8802  
14470  
13937  
11852  
17764  
8645  
10093  
13406  
17955  
8643  
10232  
11524  
13380  
14705  
16196  
14341  
13793  
17693  
10638  
16038  
12391  
12803  
13460  
10183  
13610  
8712  
13564  
11961  
14094  
10831  
13779  
15350  
5874  
12044  
5806  
13034  
13868  
12886  
7877  
9567  
14808  
7669  
16487  
14625  
14113  
8480  
13841  
8757  
15748  
17442  
9969  
4489  
10580  
9247  
8629  
15245  
12793  
10412  
11164  
10262  
7127  
9113  
8928  
7467  
8147  
8268  
8138  
8144  
7735  
7924  
10807  
8579  
13223  
13067  
12787  
22059  
10896  
9136  
9083  
10879  
11863  
12702  
12287  
9336  
11041  
15762  
13976  
18395  
9339  
18318  
14570  
17836  
17820  
16012  
9585  
9033  
13829  
9800  
10494  
15095  
13178  
15209  
17785  
18765  
15723  
14161  
8564  
8792  
9058  
10474  
6533  
11197  
9647  
8984  
9169  
5727  
7703  
16769  
14177  
11241  
15375  
9651  
7420  
17199  
4241  
10782  
6163  
12598  
5350  
7301  
8780  
14420  
10389  
10051  
9738  
10179  
10577  
6393  
12608  
9814  
10605  
13270  
10240  
9839  
12319  
10708  
8926  
20248  
11802  
10062  
12038  
10039  
11789  
9877  
16403  
16887  
15850  
17365  
9504  
15218  
16230  
16725  
14866  
17783  
9331  
12927  
11655  
14399  
17811  
14850  
10702  
13997  
16283  
14928  
17006  
12180  
16579  
14554  
18426  
15109  
13411  
17544  
16945  
17394  
16546  
16579  
14828  
16488  
13258  
18769  
15148  
11371  
9332  
13643  
19948  
17369  
10189  
8721  
8810  
9404  
9405  
8608  
6657  
6399  
13020  
6526  
8826  
16243  
9714  
5420  
13925  
10362  
15121  
8773  
15249  
4026  
6469  
15861  
10733  
11250  
8229  
7377  
7192  
17148  
11961  
10797  
9378  
8683  
16045  
11975  
16652  
11391  
11216  
8655  
9735  
7575  
20086  
10096  
9042  
16262  
14629  
11243  
14612  
12233  
15131  
14429  
10383  
8531  
15771  
15177  
16357  
15495  
10078  
23206  
13142  
12621  
13689  
18214  
12624  
12621  
17438  
15565  
10533  
14717  
16003  
21439  
16881  
12788  
16176  
18590  
14997  
14725  
16912  
17388  
17240  
17591  
18540  
14605  
18724  
9913  
16525  
14370  
11327  
12412  
17629  
15905  
14647  
18297  
15156  
18323  
14217  
19689  
17763  
15540  
16247  
11506  
16452  
15742  
16603  
18764  
24083  
8629  
16313  
9191  
12373  
9753  
7299  
4281  
4609  
7132  
9674  
4632  
4522  
8294  
10738  
13971  
4274  
8954  
18039  
11206  
13764  
9581  
13475  
11379  
8555  
13557  
10694  
9830  
9530  
14413  
13688  
8041  
12418  
12541  
20111  
15024  
17655  
12613  
16102  
10271  
13465  
17326  
10172  
14199  
14261  
15108  
17564  
13055  
13112  
10509  
10392  
8287  
17205  
14846  
12791  
13986  
16123  
17928  
16981  
18091  
20647  
10270  
12588  
10881  
11736  
15366  
14979  
11199  
16966  
9372  
10075  
12257  
13416  
19321  
11708  
12770  
18859  
18205  
10935  
18519  
17059  
18166  
11590  
11620  
12600  
8102  
8853  
7626  
7857  
7449  
12877  
9431  
7809  
17363  
9717  
14223  
8143  
12527  
12940  
11345  
15114  
13982  
11757  
13598  
12890  
11438  
17941  
8499  
12827  
8252  
10577  
15302  
16781  
9292  
16005  
19273  
17270  
14322  
16336  
13093  
10077  
6149  
15872  
17993  
17970  
18596  
18144  
12003  
16332  
16313  
11635  
12455  
16097  
14683  
19332  
19549  
19966  
17894  
18477  
14785  
15801  
13530  
13261  
16646  
16369  
13789  
17404  
12369  
20001  
7780  
6028  
8441  
13077  
11756  
17235  
9362  
8634  
8931  
11463  
10968  
12253  
10588  
5926  
12181  
7778  
8972  
8358  
13376  
9148  
8283  
8781  
11609  
19190  
21829  
12314  
10416  
12828  
10485  
8726  
8561  
8528  
17616  
17857  
18838  
16644  
15682  
14366  
11585  
11221  
10066  
8056  
14393  
20761  
13400  
10942  
16372  
16036  
16218  
15272  
11599  
16638  
14447  
14154  
17361  
12550  
12890  
12001  
10980  
12685  
17379  
13125  
15022  
9916  
15957  
10884  
16217  
12949  
18876  
13491  
10463  
17480  
12860  
9720  
18615  
12139  
18082  
11511  
18366  
14961  
12210  
17570  
14502  
13682  
15748  
13088  
11966  
15503  
10703  
5774  
10273  
9274  
11483  
10370  
10450  
9933  
5841  
15177  
6275  
6902  
8930  
12712  
12628  
6828  
8329  
13021  
11316  
17392  
17937  
13566  
7948  
13198  
8453  
7049  
8680  
10085  
4689  
10328  
9850  
10252  
12566  
10715  
12048  
12984  
5904  
12476  
7549  
11265  
14017  
10576  
14800  
9651  
8804  
13569  
14141  
13890  
15008  
8872  
11699  
12658  
14187  
12695  
11767  
10476  
8378  
14245  
13477  
11813  
9581  
9477  
10148  
14614  
17311  
17737  
13451  
10587  
10548  
11029  
15298  
21668  
19208  
13854  
9883  
12551  
15582  
13400  
17162  
13469  
11358  
18796  
22325  
18815  
19250  
13637  
14570  
16275  
15445  
16367  
17500  
15943  
18046  
21372  
18390  
15683  
20068  
24532  
9053  
9037  
9294  
6653  
15009  
